game_id,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller
17308,Jumping Pop,https://www.imdb.com/title/tt2967938/?ref_=adv_li_tt,1992.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17309,Solitaire Grand Harvest,https://www.imdb.com/title/tt17518950/?ref_=adv_li_tt,2018.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17310,Mosaic,https://www.imdb.com/title/tt2435098/?ref_=adv_li_tt,1990.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17311,Ufo,https://www.imdb.com/title/tt2105039/?ref_=adv_li_tt,1980.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,1,0
17312,Franklin and Friends I (1-26) Web: Pogo Paws,https://www.imdb.com/title/tt2292018/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Join Franklin as he jumps for the sky. Bounce him off the steps on the way to the tops of the trees and make it to the top.,0,0,0,0,1,0,0,0,0
17313,Pokémon Team Rocket Blast Off,https://www.imdb.com/title/tt3417430/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,1,1,0,0,0
17314,Tube-It,https://www.imdb.com/title/tt3061274/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17315,Color TV Game Block Breaker,https://www.imdb.com/title/tt2128437/?ref_=adv_li_tt,1979.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17316,Stuart Little: His Adventures in Numberland,https://www.imdb.com/title/tt0824403/?ref_=adv_li_tt,2002.0,Not Rated,5.2,13.0,Add a Plot,0,0,0,0,1,0,0,0,0
17317,Wipeout: The Game,https://www.imdb.com/title/tt3172204/?ref_=adv_li_tt,2010.0,Not Rated,4.1,11.0,Add a Plot,0,0,0,0,1,0,0,0,0
17318,Woodpecker,https://www.imdb.com/title/tt2127397/?ref_=adv_li_tt,1981.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17319,Sadie and Emmie: Plug and Play,https://www.imdb.com/title/tt5660216/?ref_=adv_li_tt,2017.0,Not Rated,7.2,0.0,Play as Sadie and Emmie along with the rest of the gang to defeat villains in 5 different mini games.,0,0,0,0,1,0,0,0,0
17320,The Best of Microsoft Entertainment Pack,https://www.imdb.com/title/tt0475519/?ref_=adv_li_tt,1994.0,Not Rated,7.4,12.0,Add a Plot,0,0,0,0,1,0,0,0,0
17321,Super Othello,https://www.imdb.com/title/tt2156264/?ref_=adv_li_tt,1981.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17322,Zunzun Block,https://www.imdb.com/title/tt2072304/?ref_=adv_li_tt,1979.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17323,Kinectimals Bears,https://www.imdb.com/title/tt2044800/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,"Five species of bear cubs will be available, Black Bear, Grizzly Bear, Cinnamon Bear, Glacier Bear, and Polar Bear, as well as the standard cats.",0,0,0,0,1,0,0,0,0
17324,Picross 3D: Round 2,https://www.imdb.com/title/tt15672364/?ref_=adv_li_tt,2015.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17325,Dora the Explorer: Dora Saves the Crystal Kingdom,https://www.imdb.com/title/tt14827132/?ref_=adv_li_tt,2009.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17326,EyePhoneSpy Dogs,https://www.imdb.com/title/tt12658800/?ref_=adv_li_tt,2009.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17327,Attack of the Tweety Zombies,https://www.imdb.com/title/tt8184404/?ref_=adv_li_tt,2002.0,Not Rated,7.2,0.0,Help Sylvester survive waves of Tweety Bird zombies in this computer game.,0,0,0,0,1,1,0,0,0
17328,High I-Q,https://www.imdb.com/title/tt2136983/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17329,Best Friends - Hunde & Katzen,https://www.imdb.com/title/tt0982852/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17330,We Wish You a Merry Christmas,https://www.imdb.com/title/tt1839694/?ref_=adv_li_tt,2009.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17331,Monkey Magic,https://www.imdb.com/title/tt2058017/?ref_=adv_li_tt,1979.0,Not Rated,5.4,9.0,Add a Plot,0,0,0,0,1,0,0,0,0
17332,The Vic20 (Electronic Games),https://www.imdb.com/title/tt12640248/?ref_=adv_li_tt,2020.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17333,Whamslam,https://www.imdb.com/title/tt4863868/?ref_=adv_li_tt,2015.0,Unrated,7.2,0.0,"Whamslam is a children oriented platform/website/app. The goal is to encourage kids creativity and ""outside the box thinking"".Chewey Chew ( a pink chewing gum portrayed by a hand puppet ) ... See full summary »",0,0,0,0,1,0,0,0,0
17334,Dinobuilders,https://www.imdb.com/title/tt5333368/?ref_=adv_li_tt,2015.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17335,NFL Xtreme,https://www.imdb.com/title/tt0292140/?ref_=adv_li_tt,1998.0,E,8.0,12.0,Add a Plot,0,0,0,0,1,0,0,0,0
17336,Mr. Robot and His Robot Factory,https://www.imdb.com/title/tt0852731/?ref_=adv_li_tt,1984.0,Not Rated,6.1,13.0,Add a Plot,0,0,0,0,1,0,0,0,0
17337,The Clue Finders' Math Adventures,https://www.imdb.com/title/tt0927594/?ref_=adv_li_tt,1999.0,Not Rated,7.8,9.0,Add a Plot,0,0,0,0,1,0,0,0,0
17338,Bicycle 16 of Your Favorite Board Games,https://www.imdb.com/title/tt0469035/?ref_=adv_li_tt,2003.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17339,The Little Mermaid: Magic in Two Kingdoms,https://www.imdb.com/title/tt21046306/?ref_=adv_li_tt,2006.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,1,0,0,0
17340,Loco-Motion,https://www.imdb.com/title/tt2179067/?ref_=adv_li_tt,1982.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17341,Max and Ruby V (53-78) Web: Bunny Make Believe,https://www.imdb.com/title/tt2292154/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,"It's time to play make-believe. Create your own pictures of your favorite Max and Ruby characters by choosing backgrounds, props, and crazy costumes. When you're done, save and print your pictures.",0,0,0,0,1,0,0,0,0
17342,We Sing 80s,https://www.imdb.com/title/tt2429286/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17343,Retro-Man,https://www.imdb.com/title/tt12620608/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17344,Moonbeeps: Hide & Seek,https://www.imdb.com/title/tt4531750/?ref_=adv_li_tt,2015.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17345,Skyscraper Simulator,https://www.imdb.com/title/tt15307476/?ref_=adv_li_tt,2010.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17346,Ocean Explorers,https://www.imdb.com/title/tt0823666/?ref_=adv_li_tt,1995.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17347,Trivial Pursuit: Totally on-Screen (UK),https://www.imdb.com/title/tt0901695/?ref_=adv_li_tt,2006.0,Not Rated,7.2,14.0,Add a Plot,0,0,0,0,1,0,0,0,0
17348,Sincle Lulu Learned the Cancan,https://www.imdb.com/title/tt2359028/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17349,Great Myths and Legends Volume 1: Monsters and Mythical Creatures,https://www.imdb.com/title/tt5603268/?ref_=adv_li_tt,1995.0,Not Rated,7.2,0.0,"A mysterious FMV monk welcomes you to his castle. Search the place to learn about ten legendary mythical creatures. The game hints at future volumes about lost cities and legendary heroes and villains, but these never got made.",0,0,0,0,1,0,0,0,0
17350,Cat and Mouse,https://www.imdb.com/title/tt0416632/?ref_=adv_li_tt,1972.0,Not Rated,2.8,9.0,Add a Plot,0,0,0,0,1,0,0,0,0
17351,Jumpstar: Toddlers,https://www.imdb.com/title/tt1059277/?ref_=adv_li_tt,1999.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17352,Mahjong Fever,https://www.imdb.com/title/tt2121315/?ref_=adv_li_tt,1981.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17353,Poizone,https://www.imdb.com/title/tt2612374/?ref_=adv_li_tt,1991.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17354,Ricochet,https://www.imdb.com/title/tt2074429/?ref_=adv_li_tt,1977.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17355,NBA Inside Drive 2002,https://www.imdb.com/title/tt0316296/?ref_=adv_li_tt,2001.0,E,6.1,17.0,Add a Plot,0,0,0,0,1,0,0,0,0
17356,Internet Backgammon,https://www.imdb.com/title/tt0475622/?ref_=adv_li_tt,2000.0,Not Rated,4.3,7.0,Add a Plot,0,0,0,0,1,0,0,0,0
17357,Digits,https://www.imdb.com/title/tt2136872/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17358,Analogic,https://www.imdb.com/title/tt0416475/?ref_=adv_li_tt,1972.0,Not Rated,3.0,7.0,Add a Plot,0,0,0,0,1,0,0,1,0
17359,Video Pinball,https://www.imdb.com/title/tt2128598/?ref_=adv_li_tt,1977.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17360,Take Five,https://www.imdb.com/title/tt1989637/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17361,Ohana Island,https://www.imdb.com/title/tt14670428/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17362,Math on the Move! 2: Multiplication & Division - Advanced,https://www.imdb.com/title/tt8281178/?ref_=adv_li_tt,1998.0,Not Rated,7.2,0.0,Part of Lightspan's full motion video edutainment series for PS1 in which a male and a female presenter teach the players basic mathematics together. The only gameplay are simple math exercises.,0,0,0,0,1,0,0,0,0
17363,ESPN NBA 2Night,https://www.imdb.com/title/tt0294549/?ref_=adv_li_tt,2000.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17364,Flip Flop,https://www.imdb.com/title/tt2136924/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17365,BioGems,https://www.imdb.com/title/tt16979048/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Aliens invade a planet. Play as a hero to fight them off.,1,0,0,0,1,0,0,1,0
17366,Retro-Logger,https://www.imdb.com/title/tt12620410/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17367,Rolling Ball,https://www.imdb.com/title/tt2245099/?ref_=adv_li_tt,1983.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17368,Burble,https://www.imdb.com/title/tt2217739/?ref_=adv_li_tt,1983.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,1,0,0,0,0
17369,Kyûkyoku no Osero Gêmu,https://www.imdb.com/title/tt2371580/?ref_=adv_li_tt,1990.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17370,Chainz,https://www.imdb.com/title/tt0848251/?ref_=adv_li_tt,2005.0,Not Rated,5.3,11.0,Add a Plot,0,0,0,0,1,0,0,0,0
17371,Word,https://www.imdb.com/title/tt2137473/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17372,Type-102,https://www.imdb.com/title/tt2127379/?ref_=adv_li_tt,1981.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17373,Daily Grab,https://www.imdb.com/title/tt2265231/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17374,Awari,https://www.imdb.com/title/tt2136755/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17375,Final Tetris,https://www.imdb.com/title/tt3103556/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17376,Diamond,https://www.imdb.com/title/tt2136870/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17377,Nim,https://www.imdb.com/title/tt2137152/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17378,Pokémate,https://www.imdb.com/title/tt3456416/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,1,0,0,0
17379,Tiga Talk! Campfire Adventure,https://www.imdb.com/title/tt8209588/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17380,Quiz Punch,https://www.imdb.com/title/tt2242584/?ref_=adv_li_tt,1988.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17381,Airport Tycoon 2,https://www.imdb.com/title/tt0437797/?ref_=adv_li_tt,2003.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17382,Jumpstart: 3rd Grade,https://www.imdb.com/title/tt1059278/?ref_=adv_li_tt,2000.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17383,Block Buster,https://www.imdb.com/title/tt1992091/?ref_=adv_li_tt,1976.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17384,Retro-Rocks,https://www.imdb.com/title/tt12620514/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17385,Chuggington Puzzle Stations!,https://www.imdb.com/title/tt3502748/?ref_=adv_li_tt,2013.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17386,Taz,https://www.imdb.com/title/tt0363120/?ref_=adv_li_tt,1983.0,Unrated,5.8,18.0,Add a Plot,1,0,0,0,1,0,0,0,0
17387,Chemist,https://www.imdb.com/title/tt2136813/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17388,Power Chess 98,https://www.imdb.com/title/tt0292197/?ref_=adv_li_tt,1998.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17389,Add-up,https://www.imdb.com/title/tt1976991/?ref_=adv_li_tt,1979.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17390,Reader Rabbit: Learn to Read with Phonics,https://www.imdb.com/title/tt21286894/?ref_=adv_li_tt,2000.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17391,Franklin & Friends II (27-52) Mobile: Shape Slider,https://www.imdb.com/title/tt2291474/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,"A variation on the classic puzzle game, select pictures of your favourite characters and add the missing shapes.",0,0,0,0,1,0,0,0,0
17392,Riding Star 3,https://www.imdb.com/title/tt1535473/?ref_=adv_li_tt,2007.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17393,Go! Go! Coaster,https://www.imdb.com/title/tt2229161/?ref_=adv_li_tt,1983.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17394,Power Chess,https://www.imdb.com/title/tt0292196/?ref_=adv_li_tt,1996.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17395,Shout About Movies,https://www.imdb.com/title/tt0454546/?ref_=adv_li_tt,2004.0,Not Rated,6.9,22.0,Add a Plot,0,0,0,0,1,0,0,0,0
17396,Red Robin,https://www.imdb.com/title/tt2153002/?ref_=adv_li_tt,1986.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17397,Shougi 2,https://www.imdb.com/title/tt2202545/?ref_=adv_li_tt,1982.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17398,Hi-Lo,https://www.imdb.com/title/tt2136981/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17399,Yu-Gi-Oh! Online 3: Duel Accelerator,https://www.imdb.com/title/tt14134882/?ref_=adv_li_tt,2009.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17400,Popper,https://www.imdb.com/title/tt2261973/?ref_=adv_li_tt,1983.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17401,Giant Selfie,https://www.imdb.com/title/tt6290410/?ref_=adv_li_tt,2015.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17402,Adventure Math,https://www.imdb.com/title/tt0283240/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17403,Zoo Explorers,https://www.imdb.com/title/tt0823673/?ref_=adv_li_tt,1995.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17404,Bubble Master,https://www.imdb.com/title/tt6259534/?ref_=adv_li_tt,2016.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17405,Brickles Plus,https://www.imdb.com/title/tt0852626/?ref_=adv_li_tt,1985.0,Not Rated,4.1,11.0,Add a Plot,0,0,0,0,1,0,0,0,0
17406,Tower,https://www.imdb.com/title/tt2137421/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17407,Smeshariki. Komp'yuter Yozhika,https://www.imdb.com/title/tt14022510/?ref_=adv_li_tt,2005.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17408,Craps,https://www.imdb.com/title/tt2136849/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17409,Pizza,https://www.imdb.com/title/tt2137204/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17410,Viki Spotter: Professions,https://www.imdb.com/title/tt15125252/?ref_=adv_li_tt,2018.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17411,Wôrî o Sagase!,https://www.imdb.com/title/tt3056642/?ref_=adv_li_tt,1992.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17412,Catapult,https://www.imdb.com/title/tt2178981/?ref_=adv_li_tt,1982.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17413,Barbie Storymaker,https://www.imdb.com/title/tt8739538/?ref_=adv_li_tt,1996.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17414,Hugo and the Animals of the Ocean,https://www.imdb.com/title/tt0926399/?ref_=adv_li_tt,2003.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17415,HeartQuest,https://www.imdb.com/title/tt0856083/?ref_=adv_li_tt,1986.0,Not Rated,8.0,9.0,Add a Plot,0,0,0,0,1,0,0,0,0
17416,Block Invader,https://www.imdb.com/title/tt2002622/?ref_=adv_li_tt,1978.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17417,Change Colors,https://www.imdb.com/title/tt2271249/?ref_=adv_li_tt,1984.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17418,Animalandia Jr.,https://www.imdb.com/title/tt3059092/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17419,Save the Farm,https://www.imdb.com/title/tt0928067/?ref_=adv_li_tt,1990.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,1,0,0,0,0
17420,Shanghai: Second Dynasty,https://www.imdb.com/title/tt0286084/?ref_=adv_li_tt,1999.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17421,Droom,https://www.imdb.com/title/tt21908180/?ref_=adv_li_tt,1985.0,Not Rated,7.2,0.0,Dread Dragon Droom is an educational game which tells the story of Princess Arminda who has been kidnapped by the dragon Droom and her love Prince Henry who has been turned into a frog. The... See full summary »,0,0,0,0,1,1,0,0,0
17422,HolograFX,https://www.imdb.com/title/tt3702544/?ref_=adv_li_tt,2013.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17423,Bagitman,https://www.imdb.com/title/tt0852620/?ref_=adv_li_tt,1984.0,Not Rated,6.5,12.0,Add a Plot,0,0,0,0,1,0,0,0,0
17424,Super Flipper,https://www.imdb.com/title/tt1989629/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17425,Choose Your Own Adventure: The Abominable Snowman,https://www.imdb.com/title/tt13223678/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17426,One Check,https://www.imdb.com/title/tt2137182/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17427,Cameltry,https://www.imdb.com/title/tt2358860/?ref_=adv_li_tt,1990.0,Not Rated,6.8,8.0,Add a Plot,0,0,0,0,1,0,0,0,0
17428,Pichu Bros. Mini,https://www.imdb.com/title/tt3449318/?ref_=adv_li_tt,2002.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,1,1,0,0,0
17429,Fisher Price 123's: Featuring the Counting Critters,https://www.imdb.com/title/tt4573652/?ref_=adv_li_tt,1995.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17430,Find Out,https://www.imdb.com/title/tt2174242/?ref_=adv_li_tt,1987.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17431,Mustache Boy,https://www.imdb.com/title/tt2181860/?ref_=adv_li_tt,1987.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17432,Banner,https://www.imdb.com/title/tt2136762/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17433,Cycle Mahbou,https://www.imdb.com/title/tt2273173/?ref_=adv_li_tt,1984.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17434,Pokémon Medal World,https://www.imdb.com/title/tt3463516/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,1,0,0,0
17435,Bases Loaded 4,https://www.imdb.com/title/tt0310721/?ref_=adv_li_tt,1993.0,Unrated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17436,Hugo Jungle Island 1,https://www.imdb.com/title/tt0884097/?ref_=adv_li_tt,2002.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17437,Hexapawn,https://www.imdb.com/title/tt2136980/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17438,Alphabet Stew,https://www.imdb.com/title/tt13951912/?ref_=adv_li_tt,2010.0,E,7.2,0.0,Play games and cook up a smorgasbord of new words.,0,0,0,0,1,0,0,0,0
17439,THEC64 Mini (64 Games),https://www.imdb.com/title/tt12640110/?ref_=adv_li_tt,2018.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17440,Catch the Coin,https://www.imdb.com/title/tt12626804/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17441,Boulderdash (Nintendo Virtual Console Version),https://www.imdb.com/title/tt12595240/?ref_=adv_li_tt,2008.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17442,Cheese Chase,https://www.imdb.com/title/tt6143364/?ref_=adv_li_tt,1994.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17443,Hot Smash,https://www.imdb.com/title/tt2179092/?ref_=adv_li_tt,1987.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17444,Number,https://www.imdb.com/title/tt2137165/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17445,Acey Ducey,https://www.imdb.com/title/tt2136708/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17447,Sidekick II (1-26) Web: The Henchmen Prize,https://www.imdb.com/title/tt2292346/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,The Henchman Prize is all about winning so pay close attention! The Sidekick Academy hasn't won the Henchman Prize since Maxum Man was a student. And Master XOX is determined to keep it ... See full summary »,0,0,0,0,1,0,0,0,0
17448,Trapeze,https://www.imdb.com/title/tt2034152/?ref_=adv_li_tt,1978.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17449,Snezhnaya koroleva,https://www.imdb.com/title/tt2248026/?ref_=adv_li_tt,1988.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17450,Macpente,https://www.imdb.com/title/tt0862749/?ref_=adv_li_tt,1984.0,Not Rated,3.6,10.0,Add a Plot,0,0,0,0,1,0,0,0,0
17451,Changes,https://www.imdb.com/title/tt2178987/?ref_=adv_li_tt,1982.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17452,Sidekick: Sidekicks vs. Villains,https://www.imdb.com/title/tt2292410/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17453,Retro-Vaders,https://www.imdb.com/title/tt12620476/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17454,Wimzie's House: Play Along with Wimzie,https://www.imdb.com/title/tt16291396/?ref_=adv_li_tt,1999.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17455,Barricade II,https://www.imdb.com/title/tt1998183/?ref_=adv_li_tt,1977.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17456,Shikitei,https://www.imdb.com/title/tt2359448/?ref_=adv_li_tt,2008.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17457,Word Cookies!,https://www.imdb.com/title/tt18673460/?ref_=adv_li_tt,2016.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17458,Bug Explorers,https://www.imdb.com/title/tt0823658/?ref_=adv_li_tt,1996.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17459,Tic Tac Quiz,https://www.imdb.com/title/tt1997575/?ref_=adv_li_tt,1976.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
